MR_ID,smiles,SRC
4299404,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3cccc(C(=O)NCCN(C)C)c3)nc12,8.31875876262441
4278469,CN(C)CCNC(=O)c1nc2nc(Nc3ccc(F)cc3)ncc2cc1-c1ccccc1Br,7.4672456210075
4278467,CN(C)CCNC(=O)c1nc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2cc1-c1ccccc1Br,9.04575749056067
4299516,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(S(=O)(=O)NCCN(C)C)cc3)nnc2c1,7.83564714421556
4320395,Cc1cccc(C)c1C(=O)Nc1cnc(Nc2cccc(S(=O)(=O)NCCN(C)C)c2)nc1,6.54060751224077
4299515,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(S(=O)(=O)NCCN(C)C)c3)nnc2c1,7.3829996588791005
4299518,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3cccc(S(=O)(=O)NCCN(C)C)c3)nc12,8.3767507096021
4197051,CN(C)CCNc1nc(Nc2ccccc2)c2ncn(C3CCCC3)c2n1,5.00833099262005
4280325,CN(C)CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,8.15490195998574
2424244,CN(C)CCOc1ccc2cc3ncc(C#N)c(Nc4ccc(Cl)cc4Cl)c3cc2c1,6.397940008672039
4294032,CN(C)Cc1ccc(-c2cc3ncc(C#N)c(Nc4ccc(Cl)cc4Cl)c3s2)cc1,7.275724130399211
2240066,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/C1=CC3=C(CCCC3)C1)C(=O)N2,7.0
4271224,Cc1cc(C(=O)N2CC[C@@H](N(C)C)C2)c(/C=C2\C(=O)Nc3cccc(-c4ccc(Cl)cc4)c32)[nH]1,5.00612308505879
4271246,Cc1cc(C(=O)N2CC[C@H](N(C)C)C2)c(/C=C2\C(=O)Nc3cccc(-c4ccc(F)cc4)c32)[nH]1,5.73992861201492
4271227,Cc1cc(C(=O)N2CC[C@H](N(C)C)C2)c(/C=C2\C(=O)Nc3cccc(-c4cccc(Cl)c4)c32)[nH]1,5.2700257143004405
4354552,CN(C)c1cc(C2=Cc3cnc(N)nc3NC2NC(=O)NC(C)(C)C)cc(N(C)C)c1,1.3000002024454198
4198024,Cc1csc2c(N/N=C/c3ccc(N(C)C)cc3)ncnc12,5.09691001300806
4335551,CN(C)c1ccc(NC(=O)c2cccc3nc(-c4n[nH]c5ncc(-c6cncc7ccccc67)cc45)[nH]c23)cc1,8.94846160948467
4299785,Cc1ccc(S(=O)(=O)Nc2ccc(N(C)C)cc2NS(=O)(=O)c2ccc(C)cc2)cc1,4.4089353929735
4342200,CN(C)c1ccc(Nc2ncc3c(n2)N2CCC(=O)N2C(c2cc(O)ccc2Cl)=C3)cc1,6.563837352959241
4358033,CN(C)c1ccc(Nc2nccc(-c3[nH]c(-c4c(Cl)cccc4Cl)nc3-c3cccc(Cl)c3)n2)cc1,7.508638306165731
4299547,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(N(C)C)cc3)nnc2c1,6.612610173661269
4347825,Cc1cccc(C)c1Nc1ncc(-c2ccc(N(C)C)cc2)n2cncc12,7.7212463990471685
4299426,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3cccc(N(C)C)c3)nc12,7.66554624884907
51,CN(C)c1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,1.3000002024454198
541,CN(CCCC1CCCCC1)C(=O)[C@H](CCC(=O)O)NC(=O)N(CC(=O)O)Cc1ccc(OP(=O)(O)O)cc1,5.15490195998574
542,CN(CCCC1CCCCC1)C(=O)[C@H](CCC(=O)O)NC(=O)NCc1ccc(OP(=O)(O)O)cc1,4.9208187539523705
543,CN(CCCC1CCCCC1)C(=O)[C@H](CCC(=O)O)NC(=O)Nc1cccc2cc(OP(=O)(O)O)ccc12,4.88605664769316
540,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,6.096910013008058
498,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCCCCCCO,5.82390874094432
497,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCCCCCO,5.619788758288388
496,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCCCCO,5.36653154442041
491,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCc1c(C(N)=O)[nH]c2ccccc12,5.20760831050175
493,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCc1c[nH]c2ccccc12,5.10790539730952
4299501,Cc1cc(-c2c(Cl)ccc(O)c2F)cc2nnc(Nc3ccc(C(=O)N(C)CCN4CCCC4)cc3)nc12,9.266000713461608
4299461,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N(C)CCN4CCCC4)cc3)nc12,8.79588001734408
4320386,CN(CCN1CCCC1)S(=O)(=O)c1ccc(Nc2ncc(NC(=O)c3c(Cl)cccc3Cl)cn2)cc1,5.67778070526608
4299460,Cc1cc2nc(Nc3ccc(S(=O)(=O)N(C)CCN4CCCC4)cc3)nnc2cc1-c1cc(O)ccc1Cl,8.431798275933009
4299520,Cc1cc(-c2c(Cl)ccc(O)c2Cl)cc2nnc(Nc3ccc(S(=O)(=O)N(C)CCN4CCCC4)cc3)nc12,8.443697499232709
4299587,Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)N(C)CCN4CCCC4)cc3)nc12,7.35457773065091
4299500,Cc1cc(-c2c(Cl)ccc(O)c2F)cc2nnc(Nc3ccc(S(=O)(=O)N(C)CCN4CCCC4)cc3)nc12,8.92081875395237
4299430,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)N(C)CCN4CCCC4)cc3)nc12,8.52287874528034
4299598,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(S(=O)(=O)N(C)CCN4CCCC4)c3)nnc2c1,7.59345981956604
4299638,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)N(C)CCN4CCOCC4)cc3)nc12,8.180456064458129
4197030,CN(CCO)c1ccc(-n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,7.397940008672039
4197011,CN(CCOP(=O)(O)CP(=O)(O)O)c1ccc(-n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,8.39794000867204
502,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCc1c[nH]c2ccccc12,4.671620396561259
4358265,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,5.0
4299810,Cc1ccc(S(=O)(=O)N(C)c2cc(Sc3ccc(Cl)cc3)c([N+](=O)[O-])cc2N(C)S(=O)(=O)c2ccc(C)cc2)cc1,3.41116827440579
4347813,CN(c1ccccc1)c1ncc(-c2ccccc2)n2cncc12,3.0
4272266,CN1C(=O)CS(=O)(=O)c2cc(Nc3ncc4c(n3)N(C)C(=O)N(c3c(F)cccc3Br)C4)ccc21,8.60205999132796
4272262,CN1C(=O)CSc2cc(Nc3ncc4c(n3)N(C)C(=O)N(c3c(F)cccc3Br)C4)ccc21,8.3767507096021
4341990,CN1C(=O)N(c2cc(NC(=O)/C=C/c3ccccc3)ccc2Cl)Cc2cnc(N)nc21,7.387216143280259
4341989,CN1C(=O)N(c2cc(NC(=O)c3ccc(N4CCOCC4)cc3)ccc2Cl)Cc2cnc(N)nc21,7.1337126609158
4272261,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,8.1249387366083
4272268,CN1C(=O)N(c2c(F)cccc2Br)Cc2cnc(Nc3ccc4c(c3)OC3(CCNCC3)O4)nc21,8.63827216398241
4272267,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OC3(CCNCC3)O4)nc21,8.69897000433602
4272264,CN1C(=O)N(c2c(F)cccc2Br)Cc2cnc(Nc3ccc4c(c3)S(=O)(=O)CCO4)nc21,8.74472749489669
4272273,CN1C(=O)N(c2c(F)cccc2C#N)Cc2cnc(Nc3ccc4c(c3)S(=O)(=O)CCO4)nc21,8.366531544420411
4272260,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCO4)nc21,7.769551078621732
4272263,CN1C(=O)c2ccc(Nc3ncc4c(n3)N(C)C(=O)N(c3c(F)cccc3Br)C4)cc2C1=O,7.95860731484177
8290,CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21,5.00661413286688
8292,CN1C(=S)C(C(=O)Nc2ccccc2)c2cccnc21,4.5128616245228095
8806,CN1C(=S)C(C(=O)c2ccc(C(=O)O)cc2)c2ccccc21,5.67778070526608
8805,CN1C(=S)C(C(=O)c2ccccc2)c2ccccc21,4.16115090926274
8808,CN1C(=S)C(C(=O)c2ccco2)c2ccccc21,4.96657624451305
4278481,CN1CCC(NC(=O)c2nc3nc(Nc4ccc(F)cc4)ncc3cc2-c2ccccc2Br)CC1,7.0168249279621895
4352355,CN1CCC(NC(=O)c2sc3ncc(C#N)c4c3c2[nH]c(=O)n4-c2c(Cl)ccc3c2OCO3)CC1,7.06048074738138
4330113,CN1CCC(NC(=O)c2sc3ncnc4c3c2[nH]c(=O)n4-c2ccc3c(ccn3Cc3cccc(F)c3)c2)CC1,6.36552272983927
4336634,CN1CCC(Oc2cc(OCCF)cc3ncnc(Nc4c(Cl)ccc5c4OCO5)c23)CC1,8.39794000867204
4336642,CN1CCC(Oc2cccc3ncnc(Nc4c(Cl)ccc5c4OCO5)c23)CC1,7.0
4303146,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,4.6382721639824105
2424109,CN1CCC(n2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,4.08092190762393
4336627,CN1CCC(COc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,8.221848749616361
4336645,CN1CCC(COc2cccc3ncnc(Nc4c(Cl)ccc5c4OCO5)c23)CC1,6.30102999566398
4302981,CN1CCCC(COc2ccc(Nc3nc4ncc(C#N)c(Nc5c(Cl)ccc6c5OCO6)c4s3)cc2)C1,5.62087585392961
4347809,Cc1cccc(C)c1Nc1ncc(-c2ccc(OCC3CCCN(C)C3)cc2)n2cncc12,7.69897000433602
4347810,Cc1cccc(C)c1Nc1ncc(-c2cccc(OCC3CCCN(C)C3)c2)n2cncc12,7.7212463990471685
4278491,CN1CCCC1CCNC(=O)c1nc2nc(Nc3ccc(F)cc3)ncc2cc1-c1ccccc1Br,7.34969247686806
4271236,Cc1[nH]c(/C=C2\C(=O)Nc3cccc(-c4ccc(Br)cc4)c32)c(C)c1C(=O)N1CCN(C)CC1,4.8699880503281
4271222,Cc1[nH]c(/C=C2\C(=O)Nc3cccc(-c4ccc(Cl)cc4)c32)c(C)c1C(=O)N1CCN(C)CC1,4.983802646487558
4271247,Cc1[nH]c(/C=C2\C(=O)Nc3cccc(-c4cccc(C(F)(F)F)c4)c32)c(C)c1C(=O)N1CCN(C)CC1,5.1493537648169285
4299466,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)n[n+]([O-])c2c1,7.01727661233145
4320409,Cc1cccc(C)c1C(=O)Nc1cnc(Nc2ccc(C(=O)N3CCN(C)CC3)cc2)nc1,6.63264407897398
4320396,CN1CCN(C(=O)c2ccc(Nc3ncc(NC(=O)c4c(Cl)cccc4Cl)cn3)cc2)CC1,7.0268721464003
4320374,CN1CCN(C(=O)c2ccc(Nc3ncc(NC(=O)c4cc(O)ccc4Cl)cn3)cc2)CC1,7.67778070526608
4320413,Cc1c(O)cccc1C(=O)Nc1cnc(Nc2ccc(C(=O)N3CCN(C)CC3)cc2)nc1,6.25963731050576
4299418,Cc1ccc(Cl)cc1-c1cc2nnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nc2cc1C,8.10237290870956
4299419,Cc1cc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nnc2cc1-c1cc(O)ccc1Cl,8.46852108295774
4299443,Cc1ccncc1-c1cc2nnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nc2cc1C,7.32605800136591
4299442,Cc1cc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nnc2cc1-c1cnccc1Cl,5.0
4299392,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nnc2c1,8.05060999335509
4299496,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)o3)nnc2c1,7.0268721464003
4299633,Cc1noc(C)c1-c1cc(C)c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nnc2c1,6.2580609222708
4299529,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nc12,8.537602002101039
4299602,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(C(=O)N4CCN(C)CC4)c3)nnc2c1,7.05256627811295
4320388,CN1CCN(S(=O)(=O)c2ccc(Nc3ncc(NC(=O)c4c(Cl)cccc4Cl)cn3)cc2)CC1,6.17587416608345
4299616,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)N4CCN(C)CC4)cc3)nc12,7.197910742118268
4299412,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(S(=O)(=O)N4CCN(C)CC4)c3)nnc2c1,6.67771178057388
4299544,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3cccc(S(=O)(=O)N4CCN(C)CC4)c3)nc12,6.36351210364663
4127006,CN1CCN([C@H]2CC[C@H](n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,7.376750709602098
4183080,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(NCc5cc6ccccc6[nH]5)cc4)c4c(N)ncnc43)CC2)CC1,6.27901425584626
4127008,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,7.18708664335714
4127007,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,7.455931955649719
4127009,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(C(=O)c5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,6.36957212497498
4361738,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,6.455931955649719
215,CN1CCN(c2ccc(Nc3cc4c(cn3)cc(-c3c(Cl)cccc3Cl)c(=O)n4C)cc2)CC1,7.63827216398241
4342201,CN1CCN(c2ccc(Nc3ncc4c(n3)N3CCC(=O)N3C(c3cc(O)ccc3Cl)=C4)cc2)CC1,6.116906641424309
3973,CN1CCN(c2ccc(Nc3ncc4[nH]c(=O)c(=O)n(C5CCCC5)c4n3)cc2)CC1,5.36151074304536
4343950,CN1CCN(c2ccc(Nc3ncc4cc(-c5c(Cl)cccc5Cl)c(C(=O)NCCNS(C)(=O)=O)nc4n3)cc2)CC1,9.52287874528034
237,CN1CCN(c2ccc(Nc3ncc4cc(-c5c(Cl)cccc5Cl)c(=O)n(C)c4n3)cc2)CC1,6.5
4278464,CN1CCN(c2ccc(Nc3ncc4cc(-c5ccccc5Br)c(C(=O)NCCNS(C)(=O)=O)nc4n3)cc2)CC1,9.0
3957,Cc1nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n(C2CCCC2)c1=O,5.52287874528034
3956,CN1CCN(c2ccc(Nc3ncc4ncc(=O)n(C5CCCC5)c4n3)cc2)CC1,5.474955192963152
4314315,Cc1cccc(C)c1OC(=O)N(c1ccc(-c2ccccc2)cc1)c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1,7.0087739243075005
4314109,Cc1cccc(C)c1OC(=O)N(c1ccc2ccccc2c1)c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1,7.85387196432176
4314579,Cc1cccc(C)c1OC(=O)N(c1cccc(-c2ccccc2)c1)c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1,6.30102999566398
4336528,Cc1cccc(C)c1OC(=O)N(c1ccccc1)c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1,8.0
4335483,CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(-c6cncc(CN7CCOCC7)c6)cc45)nc3c2)CC1,8.28541879116047
4335535,CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(-c6cncc7ccccc67)cc45)nc3c2)CC1,8.37530546872792
194,CN1CCN(CCCCCNc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)CC1,7.455931955649719
232,CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,7.2218487496163615
191,CN1CCN(CCCCNc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)CC1,7.387216143280259
231,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,7.15490195998574
4299568,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(C(=O)NCCCN4CCN(C)CC4)c3)nnc2c1,7.56224943717961
219,CN1CCN(CCCNc2cc3[nH]c(=O)c(-c4c(Cl)cccc4Cl)cc3cn2)CC1,6.95860731484177
189,CN1CCN(CCCNc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)CC1,7.22914798835786
4279415,CN1CCN(CCCNc2cc3nc(N)c(-c4c(Cl)cccc4Cl)cc3cn2)CC1,7.161150909262742
4279410,CN1CCN(CCCNc2cc3nc(N)c(-c4ccccc4)cc3cn2)CC1,5.79588001734408
4279417,CN1CCN(CCCNc2cc3nc(NC(=O)NC(C)(C)C)c(-c4c(Cl)cccc4Cl)cc3cn2)CC1,7.7212463990471685
4279411,CN1CCN(CCCNc2cc3nc(NC(=O)NC(C)(C)C)c(-c4ccccc4)cc3cn2)CC1,6.6382721639824105
4279412,CN1CCN(CCCNc2cc3nc(NCCCN4CCN(C)CC4)c(-c4ccccc4)cc3cn2)CC1,5.16749108729376
4354548,CN1CCN(CCCNc2ncc3c(n2)NC(NC(=O)NC2CCCCC2)C(c2c(Cl)cccc2Cl)=C3)CC1,4.51004152057517
4354550,CN1CCN(CCCNc2ncc3c(n2)NC(NC(=O)NCc2ccccc2)C(c2c(Cl)cccc2Cl)=C3)CC1,4.5201368869769
230,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,5.22697556679913
4299582,Cc1cccc(C)c1-c1cc(C)c2nc(NCCCN3CCN(C)CC3)nnc2c1,5.0457574905606695
214,CN1CCN(CCCOc2ccc(Nc3cc4c(cn3)cc(-c3c(Cl)cccc3Cl)c(=O)n4C)cc2)CC1,7.55284196865778
4299410,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCCN4CCN(C)CC4)cc3)nnc2c1,7.44611697335613
4299448,Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCCN4CCN(C)CC4)cc3)nc12,7.598599459218462
4299409,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(OCCCN4CCN(C)CC4)c3)nnc2c1,7.41005039867429
4299449,Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3cccc(OCCCN4CCN(C)CC4)c3)nc12,7.54060751224077
4291114,Cc1cc2c(Nc3ccc(Cl)cc3Cl)c(C#N)cnc2cc1CCCN1CCN(C)CC1,8.06048074738138
4299532,Cc1cccc(C)c1-c1ccc2nc(NCCN3CCN(C)CC3)nnc2c1,5.23657200643706
4336650,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCCO5)ncnc3c2)CC1,7.18708664335714
4336639,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,8.56863623584101
213,CN1CCN(CCOc2ccc(Nc3cc4c(cn3)cc(-c3c(Cl)cccc3Cl)c(=O)n4C)cc2)CC1,7.79588001734408
4299405,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCN(C)CC4)cc3)nnc2c1,7.67778070526608
4299635,Cc1noc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCN(C)CC4)cc3)nnc2c1,6.21467016498923
4299441,Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCN(C)CC4)cc3)nc12,7.634512015109099
4299408,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(OCCN4CCN(C)CC4)c3)nnc2c1,7.4034029043735385
4299440,Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3cccc(OCCN4CCN(C)CC4)c3)nc12,7.56224943717961
4294034,CN1CCN(Cc2cc(-c3cc4ncc(C#N)c(Nc5ccc(Cl)cc5Cl)c4s3)cs2)CC1,7.17392519729917
4330213,CN1CCN(Cc2ccc(NC(=O)c3sc4ncnc5c4c3[nH]c(=O)n5-c3ccc(Oc4ccccc4)cc3)cc2)CC1,6.22767829327708
4302988,CN1CCN(Cc2ccc(Nc3nc4ncc(C#N)c(Nc5c(Cl)ccc6c5OCO6)c4s3)cc2)CC1,6.41005039867429
4272426,CN1CCN(Cc2ccc(-c3cc4ncc(C#N)c(NCc5ccc(Cl)cc5Cl)c4s3)cc2)CC1,6.619788758288388
4271366,CN1CCN(Cc2ccc(-c3cc4ncc(C#N)c(Nc5ccc(Cl)cc5Cl)c4s3)cc2)CC1,5.803312144463612
4271416,CN1CCN(Cc2ccc(-c3cc4ncc(C#N)c(Nc5ccc(Oc6ccccc6)cc5)c4s3)cc2)CC1,6.85387196432176
4272425,CN1CCN(Cc2ccc(-c3cc4ncc(C#N)c(Oc5ccc(Cl)cc5Cl)c4s3)cc2)CC1,6.23657200643706
4294538,CN1CCN(Cc2ccc(-c3cc4ncc(C#N)c(Nc5ccc(Cl)cc5Cl)c4s3)nc2)CC1,7.32790214206428
4345594,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)CC1,4.51712641639125
4272265,CN1CCS(=O)(=O)c2cc(Nc3ncc4c(n3)N(C)C(=O)N(c3c(F)cccc3Br)C4)ccc21,9.09691001300806
4299636,Cc1noc(C)c1-c1cc(C)c2nc(Nc3ccc(OCC[N+]4(C)CCN(C)CC4)cc3)nnc2c1,4.1249387366083
8400,CNC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NC)[nH]c2ccccc12,6.1249387366083
4278484,CNC(=O)CNC(=O)c1nc2nc(Nc3ccc(F)cc3)ncc2cc1-c1ccccc1Br,6.8843894883257
4272433,CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,5.99653946789049
4272434,CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2C)CC1,5.24504041227829
8749,CNC(=O)c1c(SSc2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,5.102372908709559
557,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,5.1739251972991696
565,CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,5.55284196865778
563,CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,6.397940008672039
4112,CNC(=O)c1cc(CNC(=O)c2ccc(OP(=O)(O)O)cc2)ccc1OCC1CCCCC1,4.52287874528034
4277232,CNC(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2,5.95860731484177
2426414,CNC(=O)c1oc2cc(O)cc(O)c2c(=O)c1-c1ccc(O)cc1,2.16942507137761
4199535,CNCC(=O)N1CCCN(c2ccc(NC(=O)NCC3CCC(C(N)=O)CC3)cc2NC(=O)c2cc3ccccc3o2)CC1,4.43179827593301
4278490,CNCCCNC(=O)c1nc2nc(Nc3ccc(F)cc3)ncc2cc1-c1ccccc1Br,7.36855623098683
4291111,CNCCN(C)CCCOc1cc2ncc(C#N)c(Nc3cc(OC)c(Cl)cc3Cl)c2cc1OC,8.65757731917779
4278478,CNCCNC(=O)c1nc2nc(Nc3ccc(F)cc3)ncc2cc1-c1ccccc1Br,8.20760831050175
4278432,CNCCNC(=O)c1nc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2cc1-c1ccccc1Br,9.0
4335558,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5c(COC)cccc5[nH]4)c3c2)c1,6.05256627811295
4335501,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(OC(F)(F)F)ccc5[nH]4)c3c2)c1,7.50640255099947
4335480,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)c3c2)c1,6.647046088289911
4335506,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5ccc(OC)cc5[nH]4)c3c2)c1,7.78436243656494
4278455,CNS(=O)(=O)Cc1cccc(Nc2ncc3cc(-c4ccccc4Br)c(C(N)=O)nc3n2)c1,7.44733178388781
4277236,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c(C)c(C)c1CCCN(C)C)C(=O)N2,6.0
4277205,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(N)=O)CCCC3)C(=O)N2,7.52287874528034
4277240,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)N1CCN(C)CC1)CCCC3)C(=O)N2,6.52287874528034
4277202,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2,7.0
4277213,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCC(O)CC1)CCCC3)C(=O)N2,7.30102999566398
4277208,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C)CC1)CCCC3)C(=O)N2,7.15490195998574
4277211,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CC(=O)O)CC1)CCCC3)C(=O)N2,7.69897000433602
4277218,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C(C)=O)CC1)CCCC3)C(=O)N2,6.52287874528034
4277220,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C(=O)CO)CC1)CCCC3)C(=O)N2,6.397940008672039
4277215,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CCO)CC1)CCCC3)C(=O)N2,7.52287874528034
